timestamp,Open,High,Low,Close,Volume
2020-03-25,6500.0,6745.5,6500.0,6698.5,1809.52
2020-03-26,6698.5,6767.0,6512.0,6733.5,3904.964
2020-03-27,6733.5,6838.0,6235.0,6354.0,4605.347
2020-03-28,6354.0,6354.0,6010.0,6230.5,5750.959
2020-03-29,6230.5,6247.0,5858.0,5873.0,5347.238
2020-03-30,5873.0,6577.5,5841.5,6389.5,15103.617
2020-03-31,6389.5,6509.5,6323.5,6405.0,15717.34
2020-04-01,6405.0,6687.0,6145.0,6642.0,17552.87
2020-04-02,6642.0,7230.5,6543.5,6796.5,32569.69
2020-04-03,6796.5,7044.0,6604.5,6727.5,12668.382
2020-04-04,6727.5,7012.0,6646.0,6863.5,10039.906
2020-04-05,6863.5,6889.0,6680.0,6771.0,10478.195
2020-04-06,6771.0,7363.0,6762.0,7322.5,17587.456
2020-04-07,7322.5,7458.5,7072.5,7198.5,18539.023
2020-04-08,7198.5,7417.0,7150.5,7356.5,15491.07
2020-04-09,7356.5,7364.0,7123.0,7282.0,16533.355
2020-04-10,7282.0,7287.0,6741.5,6857.0,21525.607
2020-04-11,6857.0,6938.0,6760.0,6874.5,8607.234
2020-04-12,6874.5,7170.0,6780.0,6901.0,13333.274
2020-04-13,6901.0,6901.0,6557.0,6834.5,23116.247
2020-04-14,6834.5,6967.0,6752.5,6864.5,14309.583
2020-04-15,6864.5,6924.5,6603.0,6617.5,14598.789
2020-04-16,6617.5,7188.0,6465.5,7099.5,33866.452
2020-04-17,7099.5,7138.5,6982.0,7022.0,10038.558
2020-04-18,7022.0,7289.0,7013.5,7240.0,9693.835
2020-04-19,7240.0,7255.0,7047.0,7118.5,8777.442
2020-04-20,7118.5,7211.0,6750.0,6827.5,19621.635
2020-04-21,6827.5,6937.0,6759.5,6837.5,11307.232
2020-04-22,6837.5,7159.5,6815.5,7123.0,10919.75
2020-04-23,7123.0,7743.5,7015.0,7483.5,34335.355
2020-04-24,7483.5,7608.5,7400.0,7499.0,8723.038
2020-04-25,7499.0,7702.5,7437.0,7535.0,16046.689
2020-04-26,7535.0,7698.5,7496.0,7691.5,9844.165
2020-04-27,7691.5,7791.5,7624.0,7772.5,8929.64
2020-04-28,7772.5,7778.0,7663.0,7743.0,5082.865
2020-04-29,7743.0,8951.5,7709.5,8778.0,45617.393
2020-04-30,8778.0,9458.0,8402.5,8625.0,52274.816
2020-05-01,8625.0,9060.5,8619.0,8820.5,14867.967
2020-05-02,8820.5,9010.0,8757.0,8972.5,11679.001
2020-05-03,8972.5,9191.0,8725.0,8895.0,20851.73
2020-05-04,8895.0,8953.0,8525.0,8873.0,16186.017
2020-05-05,8873.0,9105.5,8771.0,9023.5,15659.189
2020-05-06,9023.5,9393.5,8920.0,9149.5,23645.378
2020-05-07,9149.5,10059.5,9038.0,9986.5,35202.181
2020-05-08,9986.5,10035.0,9716.5,9805.0,20871.076
2020-05-09,9805.0,9912.0,9525.5,9546.0,16024.389
2020-05-10,9546.0,9569.0,8153.0,8725.0,101828.006
2020-05-11,8725.0,9158.5,8182.0,8559.0,52692.837
2020-05-12,8559.0,8973.0,8531.5,8813.0,12481.242
2020-05-13,8813.0,9400.5,8794.5,9301.5,11279.548
2020-05-14,9301.5,9940.0,9258.5,9788.0,27688.885
2020-05-15,9788.0,9840.5,9140.5,9315.0,21995.281
2020-05-16,9315.0,9583.0,9220.0,9382.5,9930.97
2020-05-17,9382.5,9886.0,9323.0,9675.0,12084.105
2020-05-18,9675.0,9957.5,9479.0,9728.5,15272.031
2020-05-19,9728.5,9896.0,9470.0,9770.0,15195.118
2020-05-20,9770.0,9848.5,9323.5,9511.0,15495.024
2020-05-21,9511.0,9573.0,8813.0,9067.0,21825.811
2020-05-22,9067.0,9264.5,8933.5,9168.0,9493.212
2020-05-23,9168.0,9308.5,9082.0,9172.5,7723.913
2020-05-24,9172.5,9295.0,8690.0,8710.0,17050.058
2020-05-25,8710.0,8974.0,8640.5,8893.5,10598.736
2020-05-26,8893.5,9011.0,8683.5,8842.0,9944.263
2020-05-27,8842.0,9222.0,8815.0,9194.5,10589.41
2020-05-28,9194.5,9614.5,9112.5,9572.0,12719.54
2020-05-29,9572.0,9600.0,9329.5,9425.0,9592.081
2020-05-30,9425.0,9735.0,9327.5,9693.0,13344.845
2020-05-31,9693.0,9695.0,9390.5,9449.5,10117.133
2020-06-01,9449.5,10352.0,9422.0,10203.5,16716.848
2020-06-02,10203.5,10226.0,9288.0,9523.5,20019.999
2020-06-03,9523.5,9693.5,9395.0,9660.0,5727.814
2020-06-04,9660.0,9876.0,9460.0,9789.0,9333.384
2020-06-05,9789.0,9851.5,9601.0,9622.5,6481.424
2020-06-06,9622.5,9730.0,9538.0,9664.0,4077.747
2020-06-07,9664.0,9807.5,9380.5,9741.0,8711.38
2020-06-08,9741.0,9799.0,9640.5,9776.5,5213.456
2020-06-09,9776.5,9873.5,9569.5,9769.5,7897.533
2020-06-10,9769.5,9995.0,9688.0,9884.0,7689.773
2020-06-11,9884.0,9968.0,9100.5,9275.5,14656.033
2020-06-12,9275.5,9550.0,9236.5,9462.5,6926.288
2020-06-13,9462.5,9494.0,9350.5,9470.0,3242.843
2020-06-14,9470.0,9477.5,9243.0,9340.0,4082.237
2020-06-15,9340.0,9487.0,8906.5,9418.0,12955.916
2020-06-16,9418.0,9584.5,9372.5,9521.0,6049.665
2020-06-17,9521.0,9564.0,9243.0,9462.0,6573.471
2020-06-18,9462.0,9485.5,9277.0,9383.0,4392.173
2020-06-19,9383.0,9439.5,9241.0,9306.5,7772.374
2020-06-20,9306.5,9392.0,9176.5,9351.0,6326.85
2020-06-21,9351.0,9415.5,9286.0,9295.0,4201.442
2020-06-22,9295.0,9782.0,9279.0,9683.5,7456.57399999
2020-06-23,9683.5,9718.0,9582.0,9620.0,5182.234
2020-06-24,9620.0,9670.0,9210.0,9301.0,11418.64
2020-06-25,9301.0,9337.0,9008.0,9245.0,9821.324
2020-06-26,9245.0,9290.0,9050.0,9163.5,10995.93299998
2020-06-27,9163.5,9194.0,8840.0,9012.5,7993.53899994
2020-06-28,9012.5,9190.0,8938.0,9120.0,5866.2939999
2020-06-29,9120.0,9234.0,9027.0,9188.0,6110.56299994
2020-06-30,9188.0,9205.0,9071.0,9135.5,5174.74999993
2020-07-01,9135.5,9289.0,9100.0,9230.5,6567.7099999
2020-07-02,9230.5,9260.0,8939.5,9086.0,11157.95599997
2020-07-03,9086.0,9124.5,9037.0,9062.0,3995.46099993
2020-07-04,9062.0,9185.5,9044.0,9136.0,3986.99099995
2020-07-05,9136.0,9143.5,8910.0,9074.0,5876.66299994
2020-07-06,9074.0,9367.0,9063.0,9339.0,7610.43199997
2020-07-07,9339.0,9370.0,9205.0,9249.0,4716.69999995
2020-07-08,9249.0,9466.5,9232.5,9429.0,6902.16699995
2020-07-09,9429.0,9439.0,9161.0,9233.5,8404.787
2020-07-10,9233.5,9300.0,9125.0,9278.0,7427.606
2020-07-11,9278.0,9284.0,9180.0,9231.0,4188.296
2020-07-12,9231.0,9335.0,9157.0,9295.0,7433.581
2020-07-13,9295.0,9335.5,9199.5,9237.0,7264.717
2020-07-14,9237.0,9271.5,9116.0,9249.5,6670.536
2020-07-15,9249.5,9265.0,9161.5,9196.5,5302.658
2020-07-16,9196.5,9219.5,9045.5,9131.5,7896.249
2020-07-17,9131.5,9180.0,9087.5,9156.0,4105.481
2020-07-18,9156.0,9214.0,9125.5,9168.5,3806.38
2020-07-19,9168.5,9224.5,9108.0,9203.0,5033.8
2020-07-20,9203.0,9210.0,9134.0,9154.0,4920.52
2020-07-21,9154.0,9437.0,9153.0,9380.0,10639.503
2020-07-22,9380.0,9537.0,9276.5,9515.5,7959.718
2020-07-23,9515.5,9662.0,9440.0,9595.0,9063.328
2020-07-24,9595.0,9630.0,9472.0,9535.0,5589.745
2020-07-25,9535.0,9730.0,9525.0,9692.0,7850.34
2020-07-26,9692.0,10138.0,9641.5,9922.5,17009.717
2020-07-27,9922.5,11393.0,9922.5,11033.0,42775.55
2020-07-28,11033.0,11241.5,10571.0,10909.5,28832.128
2020-07-29,10909.5,11345.0,10840.0,11106.5,18452.825
2020-07-30,11106.5,11170.0,10835.0,11102.0,11102.049
2020-07-31,11102.0,11443.5,10963.5,11339.0,14215.085
2020-08-01,11339.0,11865.5,11230.0,11812.5,21919.628
2020-08-02,11812.5,12113.5,10529.5,11073.0,37665.413
2020-08-03,11073.0,11471.5,10943.5,11226.0,10682.887
2020-08-04,11226.0,11418.0,11018.5,11196.0,7140.917
