timestamp,Open,High,Low,Close,Volume
2022-09-24,276.4,285.25,274.1,274.25,112488.54
2022-09-25,274.25,279.65,270.75,274.05,82517.82
2022-09-26,274.05,276.7,270.5,276.0,85132.37
2022-09-27,276.0,286.45,269.05,271.95,148516.44
2022-09-28,271.95,283.6,266.25,281.4,136044.67
2022-09-29,281.4,285.2,276.85,283.7,130789.28
2022-09-30,283.7,289.65,280.35,284.45,171962.67
2022-10-01,284.45,285.15,277.5,282.7,71715.77
2022-10-02,282.7,287.8,279.1,284.55,87423.74
2022-10-03,284.55,289.1,283.0,286.9,129443.61
2022-10-04,286.9,298.3,286.05,295.9,144356.53
2022-10-05,295.9,296.1,289.2,293.95,91334.56
2022-10-06,293.95,297.8,278.05,286.7,338513.92
2022-10-07,286.7,286.75,277.9,282.1,241713.84
2022-10-08,282.1,282.6,272.0,276.2,105597.68
2022-10-09,276.2,279.45,274.9,278.1,71499.44
2022-10-10,278.1,279.1,271.05,271.45,102230.7
2022-10-11,271.45,273.85,267.0,271.25,98611.75
2022-10-12,271.25,272.85,269.25,270.8,69812.56
2022-10-13,270.8,273.85,256.05,271.5,258898.43
2022-10-14,271.5,276.7,267.5,269.3,94162.72
2022-10-15,269.3,271.35,267.05,267.95,42353.2
2022-10-16,267.95,273.75,267.8,272.2,59835.65
2022-10-17,272.2,276.0,269.75,275.5,85127.79
2022-10-18,275.5,275.85,270.2,272.95,61227.97
2022-10-19,272.95,273.7,270.25,271.7,47064.71
2022-10-20,271.7,273.35,267.1,268.8,81330.65
2022-10-21,268.8,271.05,263.15,269.85,73439.73
2022-10-22,269.85,270.95,268.2,270.2,29451.86
2022-10-23,270.2,276.6,268.45,275.65,56489.25
2022-10-24,275.65,277.15,271.4,273.9,39941.67
2022-10-25,273.9,289.75,271.85,283.95,133886.85
2022-10-26,283.95,291.85,283.95,290.1,93697.56
2022-10-27,290.1,293.2,284.4,286.55,88461.69
2022-10-28,286.55,300.9,285.25,297.85,137428.87
2022-10-29,297.85,308.4,295.55,304.3,162520.14
2022-10-30,304.3,319.0,302.2,313.4,153841.04
2022-10-31,313.4,337.5,306.05,325.6,355174.71
2022-11-01,325.6,334.05,317.3,323.75,189748.99
2022-11-02,323.75,329.65,315.15,320.0,291530.01
